,text,label
20177,rt [USER]: jk i'm above the influence guys 😌🙏 i'm a graduated d.a.r.e ass bitch 😌,0
12090,"in hopes of recruiting more women, isis opens jihadi finishing school [URL] [URL]",0
8806,"customers be tryna act like you don't understand what they're saying, no bitch, you don't understand what i'm saying.",0
15619,rt [USER]: [USER] bitch doing a keg stand at this party [URL],0
11893,if u know this bitch u know ur mexican [URL],0
11702,i'm thankful for dem big booty hoes doe real talk,0
10748,i hate that hoe ... she ain't bout shit,0
18963,"rt [USER]: america is like a drunken redneck flailing his fists around, raving incoherently. he's kind of funny, but also you'r ...",0
7933,"and i lick it after you clean it , eat pussy like a dyke but i fuck like a demon 😡💦",0
11790,"if i ever saw kendall jones in person, id kill her on sight. i hate that bitch more than anything in life.",0
2037,& these bitches bound to get hurt cause a lot of these niggas be playing,0
22545,this is really for [USER] rt [USER]: [USER] exploding giant yellow ducks. you’ll appreciate this: [URL],0
17393,rt [USER]: quotable rt [USER]: if my man ain't appreciating me this pussy definitely is gonna end up in another nigga mouth. you …,0
13995,only americans would hire white trash with ties to international terrorism as police officers.,1
12579,la is the only place where you will see some of the baddest bitches in the world ...  at the bus stop,0
21185,she in the mall she balling bitch buy something for me,0
24620,jig levitating for lousiville,0
22609,this shit right here nigguh.. man tan us kath under fuck sativa dominant [URL],0
16425,"rt [USER]: eat mangos, get bitches.  to be honest, i don't do either of these.😂",0
11832,"if ever sports seemed scripted , this ending to this yankee game proved it",0
10616,i got 99 problems but a bitch ain't one,0
21184,"she has zebra tights in her take home bag, me and my mom are just 😍",0
17186,rt [USER]: smack a bitch.  bitches love hand prints on their ass.,0
5738,[USER] [USER] [USER] [USER] still blaming bush? fucking retard,0
4514,[USER] right these hoes ain't loyal,0
8214,being a sober soul just wasnt interesting.. bitch im living 5spmg ggl [URL],0
10488,i don't got that bad of a mouth do i? fuck shit ass bitch cunt shooby de doo wop,0
1477,“[USER]: using y = mx + b to measure the slope of that ass girl.” [USER],0
20905,raaaayciss bitch “[USER]: michelle obama: african-americans should vote for democrats [URL] via [USER]”,0
22421,this bitch done blew my high and i was high off all of these drugs,0
17661,rt [USER]: j cole ain't trash... period.,0
12629,late night phone convos with my hoomie that nigga a gook,1
19338,rt [USER]: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] fucking bird…,0
6869,"[USER] shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch",1
941,ultimate pickup line bitch get naked. works 10 times out of 10 if she's drunk :),0
11453,i'll be that lmao 😁😁😁rt [USER]: [USER] pussy,0
6596,[USER] [USER] u call me dumb but u speak on shit u don't know nothing about yea look who's fucking talking retard,0
1301,“[USER]: 😭😭😭😭 rt [USER]: when you go down to eat the pussy and it smells tangy [URL],0
15319,rt [USER]: all hoes are friendly. althea wants to say hi.,0
2207,"+1 otakon badge, now with what i'm going to lovingly refer to as my ""cripple ribbon.""",0
15001,rt [USER]: gator needs his gat punk ass bitch,0
3448,[USER] ass oreos and his name is thad castle.,0
10348,i beg to differ on that lip bittin shit. dis bitch bit my lip nd tried to suck my blood. aint shit sexy about that,0
21067,saw this bad bitch today [USER] 😛 [URL],0
6220,[USER] [USER] no bitch lol,0
8935,delete now you bitch ass nigga rt [USER]: if the redskins beat us i will delete my fucking ig,1
11831,"if eating the pussy makes you happy, i'm all for it. :)",0
18837,rt [USER]: fxck outta here hoe ✌,0
8309,bitches get on twitter an turn to saints like they not hoes that shit kill a nigga,0
3694,[USER] not funny u faggot,1
5352,[USER] janemba is better than yo pussy ass,0
16442,rt [USER]: on nigger day we honor nigger traditions by not working.,1
12452,just need to know what that pussy like so one time is fine with me,0
23234,when you know for a fact you got a woman who loves you other bitches don't even matter.,0
10788,i hate when niggas come up to me and tell me they got this bitch off twitter or got her and it be a bitch i fuc wit lol smh,0
17911,rt [USER]: these bitches will set you up the moment you stop fucking with them and they mad,0
23193,when lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!,0
17616,"rt [USER]: ""here she go being a hoe again""-dog [URL]",0
178,"""[USER]: [USER] bitch wtf"" [URL]",0
12561,knockin a dent in dis big bitch! fwm everywhere [USER]. [URL],0
23071,what a wifey would understand a hoe could never comprehend,0
6280,[USER] [USER] [USER] my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming,0
20619,rt [USER]: “[USER]: i told you to unfollow that bitch but you ain't wanna listen barbie [URL] 👏👏👏😂,0
9978,he a hoe fa that rt [USER]: incredible vagina is rarely ever attached to an incredible woman. god has a weird sense of humor.,0
11776,if [USER] post 1 more pic of his waves i'm bringing my s-curl back on these hoes for the 2014,0
10294,i am hungrier den a bitch,0
17672,"rt [USER]: don't ever be ashamed of who you are, unless you a hoe.",0
16369,"rt [USER]: lol robbing ain't the word ""[USER]: damn you was robbing them bitches [USER]""",0
10895,i keep seeing hoes call other hoes..hoes i be confused,0
2669,[USER] do these bitches really love mosa though mos a gang [URL],0
19102,rt [USER]: [USER] 😒✋ naw bruh member when you said that it was your snow -.- and your bitches 😂😂 that's my cake 👏,0
4694,[USER] [USER] nah son we ca go half if it was my girl bitches be wanting to spend 400 and up on some fake hair,0
2321,85 species of birds reported in chesterfield for the great backyard bird count. how many in your area? [URL],0
17292,rt [USER]: lmao these niggas act like lil bitches,0
12498,kanye new video so bitch made mane. bruh how you gone throw shots a barrack den come up wit dat shit,0
2640,[USER] [USER] lmfaooo oh well fuck that bitch,0
24543,"if its 64 dont eem try me. “[USER]: nigga that talk the most trash in smash bros be the shittiest, these are facts”",0
17359,rt [USER]: and too short to fuck boring hoes rt [USER]: life's too short to wear boring clothes,0
17439,rt [USER]: taking out the trash at night [URL],0
22323,they bitches i will penetrate you introduced me to your bitch,0
24442,how many of u hoes bad ass little kids dont their medication and cut up in school every week?,0
21140,sex should be a reward in a relationship. nigga has never done anything for you whatsoever yet you still give him the pussy...smh,0
19125,"rt [USER]: im not finna beg a nigga to fwm, nor will i beg a bitch to be my ""friend"" 😂 fuck y'all thought?",0
8011,"anyone want to share their thoughts on their mock draft?? just kidding. shut your filthy damned mouth, you clods.",0
21920,that's real pinchbach i told them niggas watch how everybody that wasn't on the bandwagon jump on the bitch when they get to austin,0
1132,“[USER]: rt [USER]: yankees michael pineda in his next start.. [URL] [USER],0
5037,[USER] gobble de gook,0
12223,"it's october babe, you don't have to be a hoe anymore.",0
3437,[USER] she walks away!? what a pussy.,0
12119,"indirect ass little bitches, like you know my fucking number and where i live.",0
19099,rt [USER]: what a bitch.,0
232,"""[USER]: @ one of your followers with this 😍😩 [URL] @ somebody, bitch if you don't",0
1072,😭😭😭😭😭😭😭 rt [USER]: nope thts not wht it says here.. rt [USER]: i'm not a hoe. i'm a people person [URL],0
19641,rt [USER]: rt [USER]: it's bout that time were i feel like beening a hard working woman .....and a stripper hoe by night do…,0
171,"""[USER]: gucci mane in jail and dropping mixtapes every month and you hoes can't even text back""",0
6268,[USER] dgaf hoe,0
22690,told my dad to go buy cookies for the graduation reception...this nigga bought oreos.,1
18203,rt [USER]: all y'all dudes that just favorite this is a faggot smh,0
8060,at least ima a faithful bitch 😌,0
16564,rt [USER]: “[USER]: that's her fault for not asking before she sent her number tho 😪 [URL] dumb bitch,0
20735,rt [USER]: in other news your bitch cook for me.,0
3499,[USER] the little cunt can just die for all i care!,0
12011,im a ghetto ass nigga you suburban,0
18947,"rt [USER]: "" now i know why niggas have sides, my bitch boring """,0
690,bless jesus love happy belated ( sixty-fifth) 65 birthday *28 aunt mary agnes strong,0
19366,rt [USER]: this jimmy fallon prank of getting ny yankees fans to boo robinson cano is amazing. [URL] via,0
10706,"i hate a ""i used to talk to her/him"" nigga or bitch like foh hater 😒 we never talked u jus know em",0
23879,"you old bitter,salty ass niccas make my flesh crawl off my bones! such bitches you are! dont argue just accept it",1
3104,[USER] thanks little fag 😘,0
3666,[USER] i took it harder when rivera retired. i'm not a yankee fan but i have a lot of love and respect for em. especially the core 4,0
21323,skinny girls be having that gotta go a couple rounds pussy,0
4592,"[USER] laughin at my screenshots. no bitch, this might be a code red.",0
24452,[URL] avery – adorable and petite red haired teen plays with her shaved pussy [URL],0
12838,lmaooo rt [USER] she a tranny if she can open a jar of pickles by herself,1
19680,rt [USER]: i kno u wanna roll w/ a bitch like me!,0
3997,[USER] statement of the day: ppl who rt [USER] are even dumber than he is. the ole birds of a feather type of deal.,0
16129,rt [USER]: you're a faggot if you ever had the kim possible bbm notification,0
9920,happy friday bitches kimora blac [URL],0
1577,“[USER]: when you catch your girl doing some hoe shit behind your back [URL],0
22037,"the last at-bat at yankee stadium. thanks for making it a good one, captain. farewell captain. [URL]",0
24005,yu a bitch made nigga,0
23606,"yea, my bitch is crazy. so what?",0
11708,i'm the pull bitch,0
10716,i hate baldheadass bitches 😑 [URL],0
15678,rt [USER]: what's wrong with these bitches breh [URL],0
16020,rt [USER]: this nigga is a fuckin faggot [URL],1
8663,"charlie rangel: some republicans 'believe that slavery isn't over' | truth revolt: [URL]  bam, race card vote democrats out",0
4199,[USER] i thought i was the ghetto word for babe,0
19392,rt [USER]: allen west & the slippery slope of obama's constitutional contempt [URL] pj net c cot,0
14311,rft tweet of the day🙌🙌 “[USER]: if a nigga change on you.. fuck em .. he was a bitch nigga from day 1”,0
15891,rt [USER]: a girl knows when a bitch likes her boyfriend 😴👐,0
10657,"i got so many horses , all the hoes say that its gorgeous ...   in tha air dats where my doors issssss",0
23456,word up doe! gm rt [USER] good morning....it's a celebration bitches!,0
17349,rt [USER]: charlie crist wins democratic primary [URL],0
21572,southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,1
17692,rt [USER]: i just wanna ball my fist in your hair and shake the bitch right out of you.,0
14781,"rt [USER]: tell me again how citizen kane is the best movie of all time, then go watch caddyshack. you pretentious film school cunt.",0
10239,i listen to based god one time now im based. no bitch stfu. your like 13 stay outa the based game.,0
13523,nannie bitch don't talk to that hoe with ha extra bs ass [USER] 😂😂😂😩✌️💯👏🙅👎,0
4051,[USER] [USER] [USER] nigga caping for the bitch like we haven't all seen her nudes already.. what does he want tf,0
6956,[USER] now i'm chewy high with a hard ass dick. ooh there goes my pager could it be a trick bitch?,0
23947,you're a faggot if you use the cover your face emoji,1
12308,its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend 😂,0
15402,"rt [USER]: tell bubba in alabama youre african and not black and he's gonna call you a nigger with an extra hard ""er"".",0
535,"""my grandma used to call me a porch monkey all the time... come to think of it she did refer to a broken bottle as a nigger knife"" 😳",1
21851,that dude rent ain't no punk-bitch either.,0
4829,[USER] 😂 yea ion do brussel sprouts .. i barely do cordon bleu but i wanted to try something dif .. i get tired of nigger foods,0
17365,"rt [USER]: ""gave that bitch some chocolate, bitches love chocolate."" - forrest gump",0
13723,no one can take your woman. they can only take your hoe.,0
19415,rt [USER]: bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d…,0
16438,rt [USER]: u want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol,0
3554,[USER] i donno who demz iz? but ima bout to get white gurll ghetto on there asses when i find out....,0
15379,rt [USER]: you might have a lot of followers bitch but a third wants to just fuck you the second third would hate your personality. …,0
19888,rt [USER]: every time i come out im never with newwww bitches,0
22569,this new avi trash or nah,0
21148,shantrell tryna fight bitches in da clinic n shut 😂😂 she wanna wait til uh bitch sick to try to bump 😂😂💀,0
15903,"rt [USER]: i love a bad bitch with a attitude, idk why but a cutie that's a savage is sexy as fuck",0
21983,the big homie drizzy threatening these hoes... 😆😆😆,0
1745,“[USER]: i hate when i attempt to make the yellow light but the car infront of me stops at the light 😡😡😡”‼️ i be wanting to fight😂,0
23596,yea i see ya hoe,0
13713,no hoe shit tho i was bout to say perro got butt naked bitches doing dishes,0
11881,if them niggas pussy we douche em we clean em out,0
12319,"its too early for all this bullshit, fuck all yall hoes lmfao",0
8282,"bitches ah have a baby & be like ""don't claim my child"" bitch you good & goddamn well ain't nobody claiming your creature 👽😂",0
15267,"rt [USER]: lmao, i fucks with [USER] & [USER] real talk, them bitches know how to have fun!",0
7832,all the hoes know who i rock wit 💯,0
24087,b/c she likes black men and rap music? huh lol rt [USER]: [USER] in general she wants to be colored,0
19910,rt [USER]: unemployed niggas be having all the hoes 😂😢,0
8527,cam newton is such a little girl like grow up and quit actin like a bitch,0
9950,hate when i'm in a girl city call her then she call back after i'm on the plane bitch foh,0
14916,rt [USER]: “[USER]: money can't buy you love so i don't pay for no pussy”,0
2596,[USER] bitch what?,0
23653,yo [USER] i miss you. ya cunt.,0
19958,rt [USER]: dese hoes be actin up,0
16749,"rt [USER]: ""bae"" means ""before anything else"" i always thought it was a ghetto word for ""babe""",0
17492,"rt [USER]: where is everybody getting this ""fuck her right in the pussy"" sayin from?",0
11349,i was trying fuck something today and this bitch want lie talking bout his brother was on his phone. lmfao i feel played.,0
12087,imma limit my association with these grade f bitches next year on my life just gone be me and a few ppl don't got time for the bs frfr,0
19753,rt [USER]: 24. her. when we found her she was so sloppy and i tried to drag her to the car. she was fighting back and the bitch was hea…,0
20578,rt [USER]: ready to make today my bitch.,0
3268,[USER] boy i had no idea that was coming. it's called a smartphone. you're horrible at trash talk,0
6963,[USER] i'm gonna drink monster til i sue we gettin the bitch gotta get the 30,0
658,"""riding with my bros still don't trust these hoes""",0
18695,rt [USER]: this bitch must be stopped [URL],0
4456,[USER] the bitch that took my phone,0
21205,"she says i act different, she thinks that its them bad bitches, naw babe its just you and the thought of you being my misses..",0
1663,“[USER]: alyssa you ignoring me bitch but you better text me back cause i'm serious !”fuck u smokey,0
20946,really craving my arroz con pollo y habichuelas right now,0
8920,dear whores: don't tell me i can't dance when the only dancing you do is open your legs and shake your ass like a video ho to shitty rap.,0
22199,these bitches need to get out of bed and i'll make them cheeseburgers (: ima homie,0
3198,[USER] [USER] haha she a stupid hoe,0
10718,i hate bitch made niggas that think as soon as they get some pussy theyre bad ass. youre 18 as a junior and you bang freshman. bitch nigga,0
16680,"rt [USER]: [USER] dude last day, fuck it walk out that bitch",0
3959,[USER] exactly so tweet some other shit fuck all that don't be like everybody this ain't monkey see monkey do koiya,0
4480,[USER] in the trash,0
12601,"lol 😂😭 i just remember that same bitch said she liked my hair then asked ""is it yours?"" smfh wut yes ...",0
3789,[USER] [USER] trash ain't it,0
1109,“[USER]: 98% of women were sluts freshman year of college.” let these hoes be great,0
18376,rt [USER]: got these hoes on my dick like brad pitt,0
588,"""virgin pussy "" () "" , regular pussy "" ( ) "" , oomf pussy (_________________________)",0
7718,"after i say some shit i just be like "" wow that was so uncalled for , you're really a bitch "" 😂😂 attitude on 💯",0
19312,"rt [USER]: [USER] [USER] not a fob fan nor in the know. but ""fuck you fatty"" is a poor argument for anything after 5th…",0
25219,will u love dat nigga even if he lose it all... or will u dip like the groupie hoes searching for another ⭐️,0
4489,[USER] not fair! you're still a faggot -.-,0
18757,rt [USER]: bacon over bitches,0
15296,rt [USER]: so this is the woman who was a bird then turned into a woman from the sky in nigeria. [URL],0
2263,15. did twitter ever get you pussy/dick,0
10856,i just dodged a bullet from a crazy bitch,0
12702,life aint nuthin but bitches and money ice cube nwa,0
5512,[USER] bitch i'm gretchen weiners i do what i want,0
18289,rt [USER]: when bitches try to be funny ... that get you beat up real quick,0
3916,"[USER] [USER] [USER] ""the stupidest bitch"" brb crying he called me stupid",0
9763,good ol' charlie. wwc [URL],0
11779,if california chrome doesn't go off at even money or better i might flip a trash can over i mean damn can i get 6-5? oh the humanity!,0
3948,[USER] [USER] [USER] that shit chunky lol,0
24026,addicted to pussy poppin,0
19218,"rt [USER]: 'doctor' is available to examine your pussy, testicles and penis as painlessly as possible.",0
3842,[USER] yes u hoe,0
25184,when bitches u hate won't stop staring at u in the halls [URL],0
13076,mann.. jada pickett was a badddddd bitch law d,0
20277,"rt [USER]: in the yankees draft room, they had a huge picture of greg campbell with the message, ""this is the makeup we're looking for.""",0
21328,slap a hoe with a rusty axe ash my blunts on her ass,0
11649,"i'm out ""[USER]: slipping mollies in the jell-o rt [USER]: cosby out here fucking bitches with pudding pops lmao""",0
9704,give me head and kiss to nigga you a eww bitch,0
24547,if u don't buy the box of colored goldfish you r a racist tbh,0
3096,[USER] lol that nigga a real retard,0
41,""" most hated but the hoes favorite "" 2mw seven one # [URL]",0
9279,"exes swear they can do better, then you see their next bitch ..... 😂😂😂😩😩😩😂😂😂😂😂😂😂😩",0
5912,[USER] ill slap a hoe,0
2098,' i wouldn't bring my girl around nobody but leo 󾌴󾌴✋ he the only niggah i know that wouldn't mess with any of the... [URL],0
1380,"“[USER]: sexy bitch, hope she bout it”",0
8642,chances make champions nicca ain't nothing stopping you!,0
19630,"rt [USER]: if she can roll, wife that bitch.",0
6093,[USER] your rhyming is ghetto,0
3273,[USER] fugly queer white trash,1
14918,rt [USER]: [USER] theyre afraid of being a bitch in person,0
15648,rt [USER]: when you get twerk from the thickest bitch in the room [URL],0
14189,pisses me off so much when brett screams fag or whore out the window at people,0
16455,rt [USER]: when yall got the same baby mama and realize that bitch is the real enemy [URL],0
22575,"this nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it ww3? she probably ain't even seen drake",0
15075,rt [USER]: “[USER]: is that fire works 💥 or pussy poppin” [USER] nigga wtf sounds like something you'd say,0
15454,rt [USER]: lebron a bitch.....drake performed with a torn acl at the mtv awards....,0
12508,karma is a bitch. the tables will turn even if the person want it to or not. you can't stop it either,0
24426,hoes get mad when they think you forget them,0
11172,i slept good thenna bitch tho,0
22497,this dumb berk drives in circles through town on his bright yellow cycle with music blaring incredibly… [URL],0
23624,yeah they do. rt [USER]: six complete here at the stadium. yankees lead the red sox 3-1. lets go yankees,0
10278,i already done been exposed on facebook by some hoe,0
2982,[USER] see bro pussy changes you 😂😂😭😏😏,0
23139,when i see a fine bitch i don't get excited,0
20631,rt [USER]: bitches be trying the wrong bitches & don't even be knowing..,0
3043,[USER] nigga grow some balls and concentrate pussy!!,0
5867,"[USER] black girls are so funny, why can't you talk literate? it's pathetic, dick riding die hard fan rofl, you disgust me, retard.",0
19817,rt [USER]: [USER] fat bitches that think they cute,0
23222,"when u see that bitch in 5 months like"" yea im having a boy ! "" bitch u was twerking on dicc on vday we know",0
11514,i'm about to start a bad bitch mentoring association bc girl youre a bad bitch dont let anybody tell ya other wise,0
19656,rt [USER]: she called me mexican is that all she have on me tho? im a proud hispanic bitch sure liked this dick tho hoe.,0
10898,i knew a new orleans nig would say something crazy lol,0
15044,rt [USER]: you gotta fuck ugly bitches from 3 towns over that you'll never see again so you can work the kinks out of your sex ga…,0
397,"""[USER]: need these sox [URL] fuck yeah. i love a kinky scally lad w/ rank sox and sneaks",0
6874,"[USER] try this one mikey, none of that hick shit...[URL]",0
20008,rt [USER]: fuck a closed casket  bitch put me with the trees let me rot throw some seeds water me and give me leaves,0
17919,"rt [USER]: me and this bitch may not be the best of friends, but this cover??? stunning! love it she ate that 😍😍😍😍😍 [URL]",0
3007,[USER] [USER] you a bitch dennis,0
5898,"[USER] [USER] if by ""amusing"" you mean ""makes you cry like a bitch,"" then yeah, i'd agree.",0
10060,here yall hoes go dicc ridin& shit,0
16757,rt [USER]: if yo hoe choose.. let her choose fuck her friend or her momma,0
21543,sometimes you don't wanna fuck the bitch but her head so good you end up fucking,0
8348,bobby bitch dropping in five minutes though .... let that sink in 🙌🙌,0
24904,same hoe that said i couldnt get it tryna kick it,0
3664,[USER] [USER] at least after nearly two decades of complete trash they put out atysyc to redeem themselves.,0
24498,i ran out 😩 rt [USER]: this hoe just texted me asking to borrow a roll of tissue until tomorrow 😫😫😭😭😭,0
24139,"bitch whats the plan, yo box irrelevant",0
1422,“[USER]: sometimes i hate az & sometimes i love it. depends on the time of year i guess.” & the dumb bitches that live here,0
207,"""[USER]: “[USER]: fosters home for imaginary trash” whoa chill""  that show was everything tf",0
16402,rt [USER]: scorpio aka hoe season right around the corner.,0
14672,rt [USER]: this is for the bitches who played me... what up hoe?,0
14187,pink champagne for my boo thang she a bad bitch i hope that she don't trade me,0
18015,rt [USER]: i'm trying to pass my nigguh. [URL],0
16726,rt [USER]: tori better watch-out from her hoes..she's gonna get caught up 👀👀👀,0
21426,so now been trill is trash cus asap said so 😕 ok,0
16948,rt [USER]: after ya girl walks in ya crib and has hoes for ya niggas. [URL],0
6286,[USER] [USER] [USER] [USER] naw he should drop that bitch off in south dallas with the rest of the homeless dogs,0
14302,quit blowing up my feed bitches.,0
24608,it's everything to cut that bitch off,0
1613,“[USER]: [USER] slut hoe”thot whore,0
18877,rt [USER]: imma cool as bitch so if a bitch don't like me it's a personal problem  .,0
19724,rt [USER]: [USER] fuck them hoes! i have bigger problems like do you ever cook at your house lmao,0
7654,a lot of i fucked up call me back this bitch is tripping .. lol,0
21592,stafford trash without megatron fantasy football problems,0
18350,rt [USER]: vote or die bitches,0
4167,[USER] - you know what you did you faggot. there are literally thousands of people that have you on their radar homo,1
15758,rt [USER]: flirting with bitches on twitter like [URL],0
5378,"[USER] i'm crazy, and wayne can rap about pussy 3 songs in a row",0
6899,[USER] all this spaceship shit is retarded.,0
187,"""[USER]: [USER] [USER] how could u do this to me bitch"" potent",0
3057,[USER] that hoe on some other shit bro rt and 100x better rn that a nigga high,1
23156,when a hoe go back to her roots,0
24431,hoes thinkin 2014 turns them into born again virgins.,0
16131,rt [USER]: a hoe is gonna be a hoe no matter what,0
1133,“[USER]: is this flappy bird shit a joke or........... [URL] on the real tho,0
24895,remember going out to actually freak a bitch? yeah that vibe is back.,0
11585,i'm in my glory bitch 💂🔻 [URL],0
8213,being a hoe is cute in 2014,0
5475,"[USER] tracy morgan is a sad comparison..... come on try again, dwight howard is the most accurate. stupid monkey.",0
4626,[USER] fag  fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.bow bow,0
8360,bossd up on my old hoes,0
19867,"rt [USER]: ""okay i'm kia and my middle name's faggot."" -dylan",0
9735,going up to the view point and seeing star child..... what the monkey,0
5122,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] or a celebrity. poor bitches,0
18642,"rt [USER]: why all ghetto chicks gotta smell like love-spell. or that cucumber shit, bath & body works!",0
5819,[USER] god doesn't send retards to hell,0
11884,if this bitch hangs up on me one more time....,0
11067,i need me a real loyal ass bitch 😍😩😒😤💯,0
20918,ravioli stuffed wit lobster nd a nice stuffed clam eating betterthanamobster [URL],0
14374,rt [USER]: down ass bitch rt [USER]: aaron hernandez's girlfriend lied to grand jury 29 times [URL],0
5102,[USER] and [USER] are faggots. kbye.,1
20488,rt [USER]: “[USER]: i only rted alex ramos aka trash to gain followers” vote5sos,0
8755,"congratulations, your just like every other stuck up materialistic american bitch. 👏",0
6153,"[USER] shut up faggot, no one cares",0
12248,it's going down it's going down it's going down lil bitch.,0
23608,yeah chris brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how i be feelin,0
9611,fuuuuuuuuck that bitch. snow piercer,0
8558,can you catch a box hoe,0
9614,ga charlie [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER],0
16213,rt [USER]: downloaded flappy bird 5 minutes ago... it's already deleted.,0
14890,rt [USER]: i just wanna be skinny & fit. sike! thick bitches got it going on. ass2fat thu nda thighs jelly rolls im still sexy,0
6128,"[USER] [USER] [USER] lmfaooo how many ""returns"" has this faggot gotten?",0
1108,“[USER]: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo” 😩😂,0
5809,[USER] don't say shit like that lil nig .. or i'll give you a 🍄 stamp,0
1006,😂😂😂 rt [USER]: when a dyke get pregnant by mistake >>>>>,0
22592,this nigglet ❤️,1
18450,"rt [USER]: marijuana is a gateway drug. it leads to happiness, great sex, pain relief, and increased patience with crazy bitches. and w…",0
1708,“[USER]: victor & shawn legs don't hurt? they jigg every damn night 😒”😂😂😂,0
2232,".[USER] hey you race baiting fbi informant bitch, where's your punk ass speaking for justice on this? [URL]",0
10347,"i been with the same stud for a year....that bitch, her attitude nasty.",0
4864,"[USER] [USER] [USER] at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. but u luv them white devils",1
20998,rows for the hoes  curls for the girls  planks for the skanks   deep cuts for the sluts  quads for the broads  no pecs no sex,0
9203,"especially that wee cunt that walks about tensing all the time lol, sup wae that shit? you are 5 foot fuck all. tank my motherfucking arse",0
19829,"rt [USER]: if you ""hate people so much"" then go morph into a chihuahua since you want to be a little, whiny bitch so badly.",0
1776,“[USER]: i feel sorry for whoever using alyssa number to play phone games 😔👐” dumb ass hoes who ain't got a life,0
6553,[USER] suck ass bum ass yankees foh,0
6188,[USER] [USER] [USER] [USER] mean bro fucking faggot,1
23925,you unfollowed me? you dumb cunt!! jk..i don't blame you.,0
24528,imessage so trash,0
20460,"rt [USER]: happy monday bitches. just wanted you to know, ""yes you can"" don't ever fucking forget how amazing and strong you are.",0
1820,“[USER]: things hoes say... [URL],0
20845,"rt [USER]: ""[USER]: smoke wit a bitch in nap and let her play music i bet 100 she turn on boosie or some slow shit 😒"" real shit",0
11731,i've got everybody skurting these hoes 😂😂😂😂✋,0
15214,rt [USER]: even at a young age these hoes ain't loyal [URL],0
1369,“[USER]: [USER] you the real mvp” that's wat ya bitch said when i finished 😂,0
24094,bahaha karma is a bitch,0
10342,i been in this hospital since 6 i'm just tryna stay awake for 2more hrs then i can sip this d'usse and party with the rest of the coons,0
14579,rt [USER]: that's my bitch man i swear,0
5775,[USER] geminis rule hoe. 😌,0
24650,like a slow death “[USER] how does it feel to have a shit load of nudes to fap to but not one bitch to fuck?”,0
6570,[USER] duh! you're my main bitch :),0
24999,that bitch looked wierd !😂,0
24851,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,0
594,"""well bitch, biology said..."" 😂😂😂",0
17577,"rt [USER]: ""i let ma chain hang low..."" ""two chains..."" ""gold all in ma chain..."" ""i keep a chain ana hoe..."" ""niggas staring at ma chai…",0
3824,"[USER] get a can of wasp spray. it shoots out 20 feet and cheaper than bear spay or mace, works just as good",0
1159,“[USER]: so they really deleted flappy bird from the app store cus someone killed themselves over it 😂” foreal foreal ?? 😱😭,0
4200,[USER] 😛😛😛 yaaaas bitch,0
15796,rt [USER]: [USER] we all know this nigga a bitch.... niggas got nerve on twitter.,0
7171,"[USER] bamoose the prophet was right ""thy hoes ain't loyal"" [URL]",0
5704,[USER] alright bitch i hope someone deletes your life suck 30 dicks and get hit by 2 buses,0
19937,rt [USER]: “[USER]: i hate a always wanna smoke but aint got no money as nigga/bitch like bye falisha”😂😂😂,0
13490,n dat bitch sound like a man if dats ya grandma fucc yu too,0
10726,i hate bitches. thirsty ass bitches,0
2956,[USER] damn son maybe he didn't know it was ya piece.. he was just tryna get some pussy breh,0
19058,rt [USER]: u hoes are super basic that give s/os to ppl liking yall ig pics..,0
16356,"rt [USER]: bitches love ""body party"" 😻💦👅👄😍💕 but when it's time to take da dick, the party canceled 🙅🍆 false advertising ass bitches",0
19857,rt [USER]: hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? 😂😂😂 want a cookie?,0
24221,"country boy, hick lyfe, white tee, rebel flag",0
22738,trust me when i say foot stomps hurt like a fucking bitch,0
5106,[USER] dude fucking mono sucks and my bed is trash,0
4116,[USER] [USER] [USER] nvm thought we were talking fifa sorry matt you're not trash at zombies,0
21642,strapped up fasho cause iont trust no hoe,0
8209,before the madness with my single bitches. 😏 [URL],0
6472,[USER] bitch i'm starving!,0
7167,[USER] hahahah he's a stupid ass bitch,0
19915,"rt [USER]: ""you've got to have smelt a lot of manure before you can sing like a hillbilly."" hank williams [URL]",0
2360,"[USER] & what we do with our foolish proud selves? roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes",0
12114,including ya size hoe !,0
