,text,label
12199,"it is impossible for females to be players, pimps, etc... they're called hoes",1
15980,"rt [USER]: ""[USER]: lil bitch, you ain't know/you can never score from the sideline, hoe!""",1
18116,rt [USER]: karma is a bitch,1
23048,welp imma hoe again :/ rt [USER]: she a hoe if she likes chocolate.,1
15946,rt [USER]: i play wit pussy not these niggas,1
12462,just saw a crow gallop across the road. mmkay wut 😂,0
7367,[USER] [USER] *too pretty...not *to pretty. jeezus...my redneck education is showing.,0
19157,rt [USER]: our taxi driver is fucking retarded.. he doesn't know how to get from grapevine to lewisville,1
22804,u coons can't wait to wear them oreo j's,1
21418,"so my coworker is yellin at my other coworker and i so i'm like ""who you talkin to? cuz it's not me"" then she wanna bktrack like no bitch",1
3191,[USER] [USER] movies don't matter as long as you do coon shit with coons you're a nigga!,1
23455,word to my bird! [URL],0
11220,i take a bitch home give her long dick,1
3328,"[USER] you out yo mind. rose colder than kim, & way more down to earth. kanye bitch give him more problems than wiz's does.",1
17763,rt [USER]: the person below didn't get a big booty hoe.,1
3796,[USER] he's definitely trash. but if bill cohwer or stanford 's head coach want the job i'd hire them. with a new gm of course,0
6583,[USER] [USER]. no the fuck it doesn't it's a fucking song wtf r u talking about. yes the fuck i can bitch,1
17138,rt [USER]: [USER] aye at least that bitch hot boxed lmao,1
7340,"[USER] .....i think its about whites trying to be the most blackish ......what we in socal call ""wiggers"". liberals democrats",0
11308,i want all my hoes back,1
17898,rt [USER]: i know she a hoe if she believe in astrology.. ima make a sign for that.,1
10702,"i hate ""chunky"" pasta sauce. keep pesky vegetables way from me",0
20073,rt [USER]: [USER] you little stupid ass bitch i aint fucking with you,1
20557,rt [USER]: trust no bitch words of advice,1
18710,rt [USER]: “[USER]: “[USER]: i have no hoes man. i don't need those though 😴”😭😭 i need to pick mines back up 😩”,1
13164,"michael sam being cut further proves that we fags don't belong in football or nfl, it is a heterosexual sport for heterosexuals.",1
7,“[USER]: cause i'm tired of you big bitches coming for us skinny girls!!”,1
25002,that ho said 9.63 when i got to the register 😳,1
1640,"“[USER]: all i wanna do is go workout then come back home and lay in bed” jerk off, kill two birds with one stone.",1
17945,"rt [USER]: i hate when bitches get a man and start tweeting shit like ""lol let me stop tweeting like this before he kills me 😩😩😍""",1
7453,"[USER] not no but hell no, when blk. stop sayin nigger i will, what they can have i can have. this is america",1
16304,rt [USER]: how am i suppose to ride for you👫 ? and you got bitches ina back seat 👭👯🙅,1
22371,thinking bout gettin 500$ put on my ears cuz i'm getting money bitch,1
659,"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. if you do they'll be koed in 2 seconds flat. hate u. fuck gm",1
9146,dyke bitches kill me thinkin they really got hoes lol,1
13468,"my sister is a bitch. my nephew got his first haircut, and he's bald 😭",1
21587,spongebob ass niccas fr,1
19984,"rt [USER]: why black women say ""i'm gon get me a white man"" like white guys not dogging bitches too. y'all so dumb",1
2611,[USER] a moment of silence for the bitch who changes her name everyday ..:-),1
15167,rt [USER]: bitches is twerkin on camera while they kid watchin sponge bob cuh,1
15063,"rt [USER]: in anglo-saxon calendars, 7 november is considered the first day of winter - 'winter's day': [URL] [URL]",0
1417,“[USER]: niggas talk more then bitches these days”,1
19100,"rt [USER]: the recommended serving size for brownies is ""all of them.""",0
5099,[USER] gotta get my superbowl shirt at the cleaners then we hitting the big bird.,0
4602,[USER] i'm drunk that hoe by myself bro solo dolo,1
14351,rt [USER]: happy birthday to my little ass cousin who doesn't remember who i am [USER] hope it's a good one fag !,1
13272,my aunt said i'm handsome fuck you hoes,1
23154,when a girl asks me if i eat pussy... at first i don't even cause that's just a stupid question in itself,1
4849,[USER] and does he know you're calling him a fag?,1
1431,“[USER] one last shot at this love shit then i'm dogging you hoes” drake listener,1
16692,"rt [USER]: jamal is a fool 😂😂😂 first he called me a leprechaun, then he said my heart cant be blue or purple. it gotta be yellow or…",0
16986,"rt [USER]: if a bitch say im ""ugly"" she a hating,mad, jealous bitch😂😂👐😘💅💁",1
16273,rt [USER]: me too! “[USER]: defiantly going to see that new planet of the apes tonight”,0
14439,rt [USER]: my bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch,1
7375,[USER] very wrong lmao this bitch literally tried to swallow someone in this movie,1
24340,fucking queer,1
25151,walking down the st and this girl with a guy past me and the girl says i'm bout to turn dyke for her ctfuu classic,1
18086,"rt [USER]: *answers phone*  coworker: there's a dead bird outside.  me: wanna split it?  cw: what?  me: sorry, finders keepers, ri…",0
9800,got my vans on.. my pockets chunky,0
679,"bob bass over bitches [USER] bitches on his dick, fishes on the dock",1
8495,but why does my school always have prom on friday the 13th like this isn't some freddy vs jason shit even tho some bitches gonna look it 😪,1
23488,"wtf, ""show me the hoe facts""",1
10236,i dont fuck wit youuuuuuuu! you lil stupid ass bitch!,1
9786,got a lil bitch from the 916,1
1244,“[USER]: i wish you were here...” stop crying bitch i'm omw back already haha,1
7812,all my old hoes gone love my video,1
7353,"[USER] nah, they let french montana spit trash at will",0
12434,just got done taking some photos with brownie flow city,0
22398,this biatch just called me a bitch 😂😂,1
15363,rt [USER]: u can't turn a hoe into a housewife hashtag tupac,1
19240,rt [USER]: 🐸☕️“[USER]: oom f lying knowing he don't be bored in brusly fckn that bald head hoe.”,1
17485,rt [USER]: [USER] my internet aint get transfered yet pussy,1
6085,[USER] toma eso negros [USER],0
22770,twinkies are so unfilling. which is odd because they are filled,0
24813,"okay bitch listen up this is important ,,,,,,,, ((ur eyebrows should not be a centimeter apart)) !!!!",1
15653,rt [USER]: pussy ass nigga [URL],1
2028,★@★@★@★@★ grand opening ! ★@★@★@★@★ top class ★ oriental massage ★ perfect !★ [URL],0
20353,"rt [USER]: ""[USER]: my ears look good 😍😍😍😍😜😝😁 [URL] hoe in yo background",1
24134,bitch said best way to get over a man is to get under another one!!! smh dats ah hoe for u,1
17838,rt [USER]: rise of the planet of the apes [URL],0
6694,[USER] faggot,1
6959,[USER] i got ugly niggah problems. lol but you got pretty niggah problems. too bad they the same problem. 😂,1
24936,slow replies make me feel like a retard and i just want to put my foot through a wall... hjhdyhdhlgjdftilh,1
12543,"kierstens a bitch. squid hands, squid hands🐙",1
18081,rt [USER]: how's it taste mothafucker? mmmhmmm bitch!,1
7324,[USER] you're just a pussy.,1
11513,"i'm about to spray perfume on your bitch because if i have to look at trash,it might as well smell decent ✋",1
5520,[USER] yuhh i'm finna hit that hoe! 😁👍,1
13411,my neighbors hate me cuz i smoke weed and blast the most ghetto music from my room.,1
16898,rt [USER]: now when a bitch try to suck the strap that's when she getting kicked out,1
23338,why can't you be humble like your moms and not hoes,1
168,"""[USER]: bruh, you studs keep thinking i'm soft as hell. ask ya girl how many times she screamed she was my bitch. oh okay. stfu."" bye hoe!",1
14592,rt [USER]: ray j is the perfect example of what happens when you give a lame nigga some pussy.,1
2663,[USER] [USER] copy my tweet again you ginzo,0
4581,[USER] this guy would so get a show on spike if they could somehow revive the son of a bitch. i'd watch.,1
23014,we wacko birds are still tweeting make dc listen,0
8547,can someone beat justin beibers ass? he's such little pussy.,1
16459,"rt [USER]: we all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" stupid bitches",1
2730,[USER] she is a bitch ! this mess is all bo's fault! all of it!,1
11537,i'm coming for that no 1 spot nigguh [USER],1
18692,rt [USER]: [USER] man i just went from 0 - 100 real quick i ain't no hoe the fuck niggas thought this was ?😒,1
4725,[USER] bitch.,1
1306,“[USER]: [USER] fag” but tony :(,1
4848,[USER] there is a bird here on the ground and it's still alive i can't believe it,0
22991,we don't love them hoes !,1
23327,why are people saying don't let guys treat you like a yellow starburst? that's my favorite.,0
14660,"rt [USER]: like a flat tire he need a fix “[USER]: run up on em, put the gun up on em, ask a pussy nigga ""what's to ya bitch ?""”",1
7932,and i can't be known for fucking wit a trash bitch.,1
15967,rt [USER]: miami isn't a good city at all...don't believe the shit you see on tv that city is trash.,1
12001,ihate them mad bitches where the glad ones at?,1
4634,"[USER] [USER] is a little bitch , that's why",1
21575,spark these bitches interests.,1
3619,[USER] *yourself *faggot buy a dictionary,1
8593,can't tell if mexico has been impressive or if brazil has just been trash today,0
13125,me and my nigguh stay doin it,1
12531,kentucky fried cater to da white folk. no colored menu,0
5661,[USER] how? all of the qbs we had before this season were trash. they brought in a veteran so they could have someone to play,0
6866,"[USER] an coaches dont put them in positions to be successful, the offensive struggles can all be put on gardner, program is trash",0
20440,rt [USER]: “[USER]: [USER] they trash though?” [URL],1
4673,"[USER] oh, you cute, you fancy bitch!",1
24832,one man's trash is another man's wife.,0
5914,[USER] them peeps who bitches,1
23769,you can't spell patrick without trick so trick or treat bitch,1
12096,in elementary school i tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.,1
9137,dumb bitch [URL],1
23751,you can ask if i fucked a bitch but can't ask how my father's day was?!! ... these hoes be outta line!,1
23926,you wanna find hoes on here? just follow the chicks who reply with heart eyes under sex gifs,0
12277,"it's scheduled up already, tho bitches> bryan cranston> one tweet and he's got joe pesci out there making fun of stolen bases> baseball",1
10790,"i hate when people call me ""mate"". were not in england you fucking twat",1
17637,"rt [USER]: if your girlfriend doesn't like that bitch, then don't talk to that bitch.",1
23546,ya bitch wnna ride with me,1
5864,[USER] fuck the yankees,1
8571,can't fuck with a coon ass girl bruh,1
21590,squidward in the face ass bitch,1
8334,black twitter needs to get off paul george dick about him impregnating a stripper. wiz did. tyga did. kanye turned a hoe into a housewife,1
14817,"rt [USER]: but if you a hoe, do you. i ain't judging you. get it in, but don't hurt someone in the process, be straight up ab it",1
22463,this bitch needs to turn off her shitty music 😠,1
19245,"rt [USER]: ""hey bitch, socialize this."" i love it rt [USER]: ioc cuts constitution from hockey mask [URL] via @…",1
22510,this girl asked me why i call girl bitches? why not? they go out with panties on basically and brag about how good they are sucking dick,1
9778,goofy ass. lmfaoo make a niggah laugh,1
10093,his bitch ass a hoe ass nigga prolly don't get no pussy,1
5005,[USER] why werent you so gung ho when you got drafted instead of shitting yourself? you seem like another repcon chicken hawk..,1
2001,“[USER]: queen latifah the only dyke id contemplate fucking.. rns”wait...,1
4777,[USER] nigger*,1
513,"""if you love her then hide yo bitch so you'll keep shorty."" [USER]",1
17596,rt [USER]: “[USER]: the nigga who got slept is a faggot if he sues just run one again and watch ya back”lol just like the pe…,1
6201,[USER] [USER] do you think the guinea pig was okay? :(,0
24949,so whatcha say hoe you know im the hoe,1
3487,[USER] cracker....,1
7216,[USER] the ending was retarded,1
7625,a bitch could never come out of her mouth and speak on shit that she has no idea what she's talking about.,1
402,"""[USER]: rawr!! rt [USER]: ""my"" sexy french scally. i love him! french scally [URL] sexy scally woof woof",0
19637,"rt [USER]: a couple 👫 is ""a couple"" 👌 not ""a couple & one"" 👫🚶 not ""a couple & some"" 👫🙆🙅💁 not ""a couple & plenty"" 👫 💃💃💃💃💃 no hoes no …",1
17974,rt [USER]: thanks for ignoring me faggots. i'm locked outside [USER] [USER],1
14370,rt [USER]: [USER] 😂😂😂😂😂 u a hoe 😭😭😭😭,1
2412,[USER] no bitch,1
10771,"i hate when bitches keep saying ""yassss like"" like bitch u sound stupid stfu",1
6011,[USER] it's not ghetto you fool.,0
15204,rt [USER]: girls with six packs are scary..... just have a flat stomach that's hot enough.... ripped bitches are scary looking.,1
12524,"keep doing your thing kid, people why soon realize your a lying faggot",1
13914,okay! rt [USER]: right— bitch!!! rt [USER]: you mad cause you opened your mouth? greys anatomy,1
11981,"if you're a whiney bitch, have a zima and shut the fuck up!  democrats [URL]",1
2980,[USER] cuz people at work are bitches they shit talkers and yeah dude i need a girls night out -___-,1
15154,"rt [USER]: i'm getting tired of these same ol no hope broke bitches! no job, all they wanna do is twerk and smoke swishers",1
4304,"[USER] [USER] [USER] [USER] work, is something adults do for money, not borrow from money... broke bitch",1
24246,des hoes wishy washy 👊,1
14786,"rt [USER]: if you aint fucking me , feeding me , or supporting me your opinion is irrelevant bitch.",1
20243,"rt [USER]: i swear, a yung nigga use to wanna be a heartbreak kid rt [USER]: shawn micheals & razor ramon both had bitches",1
14173,photo: seriously … all my friends are hoes. it’s so funny. get your life 👎 [URL],1
12708,life is a bitch but every dog has its day,1
7792,all a nicca need is time .. be patient,1
23567,yall couldn't wait till halloween to dress up like hoes,1
14939,rt [USER]: i'm a bitch but a sweetheart u feel me,1
15331,rt [USER]: [USER] looked like princess bella in that yellow dress👸👸,0
7686,"a wise man once said ""damn i hate a bitch that like to argue nd shit""",1
18284,"rt [USER]: if she ever been on a club flyer, she a hoe.",1
9780,got 1 baby mama no bitch no wife ....,1
9528,fuck that hoe??? thats exactly what dese hoes doin. gettin fucked nd yall niggas the one to blame,1
5425,[USER] 😑😑😑😑😑😑😑😒😒😒😒😒😒😒😒😒😒😒😤😤😤😤😤 how is he supposed to attract bitches in a tutu though? 😒,1
13477,my tail just said he dropped 20k to pay off the last of his student loans and clams he is broke. nigga u just dropped 20k like its nothing,1
7268,[USER] these hoe ass niggas ain't get nobody in free agency.,1
25139,u stupid bitch,1
21654,stupid ass alex. scary little bitch. throw it!,1
5978,[USER] and take the trash out and separate the recyclables,0
4910,[USER] ...you are a lazy redneck. get back to work governing. stay off twitter with your lying bullshit....stockman the liar,1
16329,"rt [USER]: charlie crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.",0
5069,[USER] [USER] [USER] [USER] cause it would their tip hand instead they whine like little bitches=>,1
2253,"10 rt [USER] 1.5 rt [USER] on average, 2. but i can be an 8 when need be. ""[USER] on a scale of 1-10 how ghetto are u?""",0
22993,"we don't love these hoes, i only want one night 😂😩✌️ jayballout only want one night 312 [URL]",1
13580,"new show announced in lutsen, mn at papa charlies on january 29, 2011 [URL]",0
20299,rt [USER]: “[USER]: [USER] [USER] bitch you didn't feed me. you asked my to buy you a burger 😂😂💀”😂😂😂😂😂😂😂 lmfaoooooo no …,1
11572,"i'm going to sell my iphone and both my macs, i don't support faggots.",1
7313,[USER] bitch go play dead,1
8274,bitch i wouldn't eat yah pussy wit another nigga tongue,1
6217,[USER] [USER] [USER] yes true reagan was the first..ike wouldnt. while president and he was supreme allied commander.,0
2962,[USER] hahaha thanks bitch!! 😂,1
17718,rt [USER]: bitches love miley cyrus and rihanna cuz they speak to every girls inner hoe,1
15377,rt [USER]: [USER] this bitch lmao,1
16533,"rt [USER]: ‼️muslim group slaughters 43 children in nigerian school, children burned alive, shot & slit throats tried 2escape..  [URL]",0
3288,[USER] hahahaha youza fuck wigger,1
20260,rt [USER]: my soul mate probably some ho around the corner,1
21545,sometimes you gotta settle for an average lookin bitch wit a good personality just to prevent yourself from gettin cheated on,1
12404,jose soto: reflections of a former gay teabagger [URL],0
2900,[USER] you become retarded,1
18754,rt [USER]: all you hoes wake up,1
17932,rt [USER]: i be in yo bitch pussy like [URL],1
1319,“[USER]: eat her pussy nd look at her like this 😜😝😜 [URL],1
230,"""[USER] : holy shit, freddie highmore was in charlie and the chocolate factory"" me: *rolls on the floor, laughing*",1
23586,yanks choked too..... lost 4 strait remember,0
15949,rt [USER]: any man who orders a 6 inch sandwich at subway is a pussy bitch. fact,1
6394,[USER] bad bitches only?,1
11692,"i'm still mad because this nigga really said ""i got bitches texting me asking me..."" oh really ? but let me say sum wit that in it 💯",1
24783,no hoe shit or roxy shit but dawggg i swear i ain't knw kia no how to fight...,1
16379,rt [USER]: i'm about my commas bitch period,1
9383,"flaming faggots that publicly state how they want everything handed to them... like fuck you dude, get off your bottom ass and do something",1
2927,[USER] naw u just retarded kinfolk lol,1
7473,[USER] alot of these bitches themselves aint shit either....birds of a feather flock together,1
17696,rt [USER]: what's with all these pussies turning themselves into yu-gi-oh cards lately [URL],1
23092,what manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized & cursed brethren and say:,0
21497,some of these sex gifs are fucking retarded,1
6332,[USER] [USER] fuck up hoes meaning stfu hoes lol 😅,1
19350,rt [USER]: my new years resolution is to fuck ur bitch 2014 times,1
18476,rt [USER]: idgaf what you bitches say about me 😂,1
7802,all hoe money is gooooooooooood,1
18069,rt [USER]: crazy bird [URL],0
1056,😩😭 rt [USER]: my co worker talking about what's my twitter name oh no hoe you could never screen shot me to the boss,1
20240,"rt [USER]: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen…",1
11187,i still see plenty basic bitches with iphone 4s.,1
12105,in redneck land ;) tennessee,1
8608,cant handle this bitch and her elbow fat,1
24922,shit bitch nigga shit,1
14256,produced by yung [USER] 🔥🔥 bouta drop dis hoe [URL],1
11239,i think i killed a chipmunk but that son of a bitch was fast. i need to check my tires.,1
1015,😂😂😂😂 i hate you! rt [USER]: cyrus ho is a rookie slut. getting the cash after the date? nope nope nope.,1
2861,[USER] bitch i'm talm bout at like 10 ✋😂,1
18231,rt [USER]: allergic to:  bullshit fuck boys basic bitches,1
11617,"i'm no pussy, but ur still a dick.",1
20967,rescue elephant calf ‘nunai’ looking fuzzy at the international fund for animal welfare rehabilitati [URL],0
8130,"bad bitch, chest out......no wonder why miss righteous keeps on getting left out",1
7393,[USER] hell yea went from i love you to fuck you and that basic bitch,1
21639,stop trying to be down honky [URL],1
8588,can't stand that faggot.,1
22793,tyler's my bitch. sorry but i own you.,1
7946,and don't come to my mf house honking ur damn horn. get tf out the car & ring my bell bitch.,1
23809,you gotta block dumb hoes,1
17957,rt [USER]: a real nigga gone teach his bitch the game not run it on her 🙆💂😈,1
1803,"“[USER]: [USER] i was heartbroken tx inniz ho. lmao” haha naw chill, you the one laughing at vdawg",1
16716,"rt [USER]: ""[USER]: ----> tragedy smh rt [USER]: niggas don't know you but will throw dirt on your name for the pussy you h…",1
2843,"[USER] i'm not hollywood at all my nig, u brought me to twitter n bounced",1
6540,"[USER] i know, all the bitches love me💁",1
16869,"rt [USER]: her being albino isn't the problem. its that gut, that hair, and that fish net she decided to wear. sooo many things wrong w…",0
24810,oh damn dis bitch found out her baby dead and now she's gonna torture the murderer lmao how fun,1
10834,"i hope i trip and fall into some pussy, tunechi",1
3504,[USER] [USER] [USER] i was nice to the dumb bitch then she puts her nose all up in my business eat shit white trash hoe,1
8102,bc y'all hoes,1
13872,oh it's coon bike week in charlotte ok makes sense now,0
18421,rt [USER]: oreo shake [URL],0
18025,"rt [USER]: “[USER]: ""ibs"" irritable bitch syndrome.” i have this",1
2672,[USER]  dat means get the fuck out hoe i be thinkin,1
23336,why can't i have colored eyes like my siblings 😭😭,0
599,"""why u being such a little bitch chris you ain't six bitch"" - allisons mom",1
19660,rt [USER]: “[USER]: these hoes ain't loyal 😭  [URL],1
233,"""[USER]: if ya bitch always bitching clearly she care!"" or just an annoying bitch!",1
4590,[USER] [USER] how you gonna compare sushi to pussy tho there ain't no dicks going in your sushi 😂,1
3832,[USER] not nappy head hoe though 😂😂,1
17539,"rt [USER]: no bitch, i just don't like you 💁",1
19616,rt [USER]: took this bitch 3 months to put a scarf on smfh [URL],1
14194,"play me about twice? aye, im a pyhscopathic cunt. you're dead.",1
816,what im craving peanut butter oreos <3,0
8739,come for the brothas and other moc about culture differences like... bitch plz,1
20634,rt [USER]: if your girlfriend doesn't like that bitch. you don't talk to that bitch.,1
2852,[USER] haha i dont remember following you but ok? get your pannies out of of bunch cunt,1
23943,you're a bad bitch and i want you.,1
6615,[USER] bitch am not i really don't fucking like you. why the fuck are you even talking to me ?,1
16777,"rt [USER]: when americans claim isis is just a ""local threat,"" reply: you mean just to iraq, syria, turkey, jordan, saudi arabia, leb…",0
3787,[USER] [USER] dont talk to your hoe that way,1
15696,rt [USER]: y'all gotta stop pumping these ugly hoes heads up 😷,1
20098,rt [USER]: amanda wants fizz to protect her. this dude told yo ass on multiple occasions to let this bitch be.,1
11825,if a teacher gave me some pussy in elementary school i got to tell somebody.,1
11629,i'm not much of a texted get off my nuttz hoe,1
23303,who would've known that jesus'll come back to the ghetto / on that level and that thorough like a black heroine.,0
18442,rt [USER]: i hate a bitch dat act like a nigga. 😒,1
22817,u of a hoes w/ the booties hangin out,1
2310,5am: whizzing crackers! my cats got into the [USER] & are now playing 'hockey' with them. lol. crazy cats [URL],0
2413,[USER] man too much damn giggling was going. he was offering $40 tips and shit. lol think i even heard the bitch spit a couple times,1
4243,"[USER] that's what happens when you have pussies for presidents and generals, you have to fight the same war over and over again.",1
20727,rt [USER]: side hoe: let’s make us official   me: [URL],1
19004,"rt [USER]: ""one man's trash is another man's treasure""...perfectly explains strippers with daddy issues.",0
19514,rt [USER]: lmao what my nigga just told me 😂😂😂hoes these days... they lovin the crew gd,1
7809,all my hoes they so rude,1
5542,[USER] you're a faggot,1
18216,"rt [USER]: [USER] they should be ashamed of themselves. i'll be single for life before i fuck w a nasty, faggot ass white man.",1
21276,shut up bitch i wasn't gonna roast.,1
21966,the redskins trash as fuck for not getting that,1
8370,bout tht time where the hoes are gettin dicked down,1
5896,[USER] pussy?,1
20033,rt [USER]: [USER] freeze bitch i'm gonna steal your heart 😉[URL],1
18566,"rt [USER]: victory! yankees outlast a's, 10-9 in 14 innings. eduardo nunez the hero, and oh yeah, first place still resides in the bronx.",0
8180,be a dog to these bitches bt be a king to ya queen ',1
17922,rt [USER]: some bitches forget you have to be a friend to keep a friend get lost fake bitch✌,1
24923,shit i wanna know if my bitch gone protect me 😂,1
391,"""[USER]: helping out a mate!! [URL] i love scally play. fuck yeah",1
183,"""[USER]: “[USER]: ""i play soccer, cheat on girls, and wear khaki coloured cargos"" haircut [URL] yes lmfao""[USER]",0
5994,[USER] drug buddy pussy money bitches weed,1
5600,"[USER] [USER] woohoo! new black ""kill cracker babies"" panthers to the rescue! racist trash thugs ferguson ferguson riot",1
9186,either yall niggas just hella funny or she just tryna hoe around the block but you know.. [URL],1
18417,"rt [USER]: when your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape [URL]",0
11317,i want to be as independent as soon as i can. i don't like depending on people. makes me feel like a bitch.,1
4631,[USER] wen he ho dwn da road,1
7508,[USER] exactly dem gold diggin hoes came out da woods on my ass,1
14422,rt [USER]: when you die but a bad bitch walk in yo funeral 😎😎😂😂😂😂 [URL],1
3055,[USER] come over hoe,1
13989,one thing about it .. i'm a loyal a$$ nicca,1
19123,rt [USER]: weed ain't a drug! its a fucking herb bitch!,1
3168,"[USER] next update, would be amazin if two celebrations were added. 1: shirt off ( we'll take the yellow) and 2: the rko",0
14774,rt [USER]: when you and your friend are talking and that bitch y'all heavily don't fuck with walks past [URL],1
12143,iont care about where a n%a been where a bitch goin or the kinda shit they been thru!!,1
25278,you hoe spice,1
283,"""[USER]: damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. drive these bitches loco",1
14355,rt [USER]: muslim jihadi? keep calm and.... [URL] pj net t cot t gdn c cot red nation rising tea party 2a nra [URL],0
19391,rt [USER]: kills me when bitches have a different real life mcm every damn monday lmao. who raised you 😦😦,1
20152,rt [USER]: i occasionally go to play flappy bird and then i die before getting one and remember how much i hate it.,0
23422,wish they'd teach tracee. rt [USER]: all chihuahuas do that squinty eye shit. i think it's hilarious.,1
10789,i hate when people ask if i shoot up!! i don't need that pussy shit to be bigger than you unswole niggas👋,1
473,"""i know my shoes dirty as fuck, whatever, bitch. you don't have to call!""  like, negro... one of the first things they look at is shoes, dog",1
14967,"rt [USER]: it's bros before hoes, not bros before your girlfriend. if you find a good girl, she needs to be put above everything. t…",1
23877,you nigguhs glorifying pussies,1
21055,"same hoes with they ass out tonight gonna be singing ""jesus loves me"" in the morning",1
15809,rt [USER]: when i'm pissed i either go merit scholar and use big words or i go ghetto fabulous and talk like i'm trashy. either way i…,1
24938,slut. specky. albino lesbo. wannabe player. dwarf. cool cunts absolute y vile,1
14563,rt [USER]: a bird just flew into my hotel room. i'd rather get gangbanged by 10 mandingos for 2 days straight than experience that again…,1
25109,"today my friend taught me so hood slang 😂 she said fuck nigga, nigga bitch, fuck boy, nigga bruh 😭😩",1
13209,money make bitches fuck and niggas steal,1
22694,"tolerance? what, in sharpening knives? 200+ years jihadis have been a pain in our a$$. [USER] [USER] [USER] [USER]",1
3225,[USER] lol true i just want fried oreos,0
10670,i got yo bitch dick whipped,1
110,"""[USER]: [USER] im the bitch okay nudes pat 😪😏🐸"" wow",1
21136,sesh with my n-words say it like a white kid yes my kush is betta than yours u are a whore so please kill yo self fool bitch ass,1
4605,[USER] fuck you bitch shrimp shorty midget dwarf infant jk,1
8462,burnating all yankees and their thatch roof cottages!!!!!! astros [URL],0
21671,stupid white people making my posts relevant to they own life stupid cousin toucher honk ie white trash blonde,1
4900,[USER] where have you been hoe,1
2411,[USER] you're not ghetto tho. you can live in the hood and not be ghetto facts,0
14861,rt [USER]: study these birds closely. see if you can spot the female. it can be done. even with limited bird watching skills. [URL],0
8667,charlie sheen's video message to president obama [URL],0
16605,rt [USER]: is everyone on the redskins lathered in oil? what the fuck?,1
12833,lmaoo man this bitch thinks she's so intelligent.,1
8590,"can't stand when i see a female just get out of relationship & 2 days later their ""talking"" to another guy , hoes gonna be hoes smh",1
3234,[USER] [USER] [USER] [USER] this is gobbledy gook to me because i dont have the game,0
11320,i want to paint but faggot won't paint with me...,1
21118,seeing so many basic bitches rn,1
9876,had to touch a yung nicca up real quicc last nite 😂😂,1
13124,"me and my nig [USER] be running shit in miami on the court, we only lost one game in 3 days",1
16915,rt [USER]: man i would be happy as a fat bitch in chipotle if atlanta get clowney…but its gone cost to go get him and i'll be happy w…,1
10459,i do the shit you bitches is too pussy to do,1
82,"""[USER]: get worshiping bitch! [URL] woof woof",1
21978,the baddest bitch in the world followed me on ig today and started liking all my pics. i aint even all that attractive so i know she catfish,1
7325,[USER] hey it works. most people hate me for it but as long as i'm still happy they can bitch all they want 😂👍,1
5959,[USER] my knee won't let me wander around much so i just make a few trips and look at the fat girls-- redneck porn--wal-mart,1
22104,their gotta be a loaded lux vs murda mook 3,0
4885,"[USER] ...honestly. that's where i'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",0
23064,what a fucking faggot,1
13730,no sex bitch i only want the neck bitch,1
16547,rt [USER]: you bitches are grade a weird.,1
22406,this bitch almost lost her life,1
13947,omgggggggggg mila kunis is so fing hot. f sarah marshall. she's like a bird anorexic.,0
9207,even humming birds like the stuff [URL],0
5010,[USER] shut up bitch,1
7742,ain't nobody up .. tl slick dead .. other than the females bashing niccas early dis morning lol,1
3049,[USER] bitch ass nigga rico 😒,1
16827,rt [USER]: this hoe ass ref got hit and fined the fighters,1
19895,rt [USER]: cincy fans talk trash about the city of cle and then root for the [USER] like they belong. still cle cle all day go browns,0
18641,rt [USER]: you niggaz really think yo niggaz/n yo bitch solid guarantee yo nigga will hav her choosin n wont tell ya,1
4520,"[USER] g's up, hos down, rush. i mean clearly he likes to party.",1
11804,"if i wore a tutu, no bitch would want me 😂😂 that's what our dog is gonna be telling himself everyday 😑",1
438,"""chinese maverick: we were communicating comrade , u know giving the imperialist yanks the birdie"" [URL]",0
6195,[USER] [URL] (via [USER]),0
15203,rt [USER]: [USER] hoes have no life,1
2908,[USER] if mccoy wasn't trash that's a td,0
12659,let a bitch be a bitch n a hoe be a hoe!,1
17622,rt [USER]: uncle leo find iwatch in trash can [URL],0
13685,niggas who talk about pussy the most get the least rt [USER]: [USER] [USER] [USER] what a shine box? glittery pussy?,1
6023,[USER]  was just wondering if yo espect to add mo colored tv stations befo i renew dis,0
21722,"tlc's chilli and her bullied son have the same moustache and seem to share clothes. yer in the public eye! stop crying, ya flaky bitch.",1
3631,[USER] make me white trash cousin fucker,1
16132,rt [USER]: girls will ignore your text messages then get bothered when you give other bitches attention.,1
1582,“[USER]: fucked your bitch and left her like... [URL],1
12733,like bitch 💫,1
4430,[USER] you women. and when you getting money the hoes gone come so how does that sound gay ? rather make money anyday,1
18554,"rt [USER]: analyzing the impact of masahiro tanaka on spring training daily, brought to you by [USER]: [URL]",0
